householdid,productid,storeid,transactiontime,daydate,qty,salesvalue,productdesc,productsubdesc,loyaltydiscount,coupondiscount,couponmatchdiscount
786,916115,448,10:53 AM,Nov 14,1,1.99,COOKIES/CONES,MULTI-PACK COOKIES,0,0,0
718,956609,324,10:35 AM,May 2,3,1,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,-1.67,0,0
631,1042907,389,1:39 PM,Jun 8,2,5,BACON,PREMIUM,-2.58,0,0
797,841116,450,2:54 PM,Nov 27,2,17.98,DOMESTIC WINE,PREMIUM 750ML WINES,0,0,0
733,5569471,356,5:19 PM,Dec 3,4,12,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-6.76,0,0
699,865456,408,9:08 AM,Dec 6,1,3.99,CHEESE,LOAF CHEESE,0,0,0
680,10285025,424,3:24 PM,Apr 22,1,19.99,AUDIO/VIDEO PRODUCTS,KIDS/FAMILY,-2,0,0
718,1013329,327,6:21 PM,Apr 24,1,0.89,COOKIES/CONES,SANDWICH COOKIES,-0.1,0,0
771,940947,359,11:15 AM,Aug 6,1,2.99,HEAT/SERVE,ENTREES,0,0,0
788,1124729,313,3:48 PM,Jun 3,6,1.8,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-1.77,0,0
768,915874,323,8:26 PM,Nov 1,1,1,ICE CREAM/MILK/SHERBTS,PREMIUM PINTS,-1.59,0,0
786,1127328,339,9:22 AM,Jul 21,1,1.79,DRIED FRUIT,RAISINS,-0.4,0,0
630,9527494,306,6:53 PM,Jul 21,1,1.88,BAG SNACKS,POTATO CHIPS,-0.26,0,0
762,12257869,31862,4:14 PM,Oct 3,1,6.14,MAKEUP AND TREATMENT,COVERGIRL,0,0,0
647,5568378,343,9:14 PM,Nov 24,1,2.75,BAG SNACKS,TORTILLA/NACHO CHIPS,0,0,0
725,1096036,400,2:02 PM,Nov 27,1,1.5,CHEESE,IWS SINGLE CHEESE,-0.32,0,0
786,1065538,339,9:44 AM,Dec 8,1,16.49,BEERS/ALES,BEERALEMALT LIQUORS,0,0,0
761,974108,343,11:11 AM,Dec 8,2,2,WAREHOUSE SNACKS,CANISTER POTATO/TORT CHIPS,-0.58,0,0
718,942792,324,2:56 PM,Jan 4,1,1,LUNCHMEAT,HAM,-0.99,0,0
680,969197,359,3:41 PM,May 3,1,2.99,MISCELLANEOUS,SALADS,0,0,0
731,12385198,355,10:58 AM,Jul 26,1,1,COLD AND FLU,LIPCARE,-0.89,0,0
740,12987975,404,1:49 PM,Jul 27,1,2.99,BAG SNACKS,MISC BAG SNACKS,-0.5,0,0
630,9835903,329,5:52 PM,May 29,2,5,BACON,ECONOMY,-3.78,0,0
764,1075536,33923,11:08 PM,May 31,2,1.98,LUNCHMEAT,LUNCH COMBO,-3.2,0,0
706,1065538,343,5:51 PM,Jun 13,1,15.99,BEERS/ALES,BEERALEMALT LIQUORS,0,0,0
631,829722,389,5:30 PM,Jun 15,1,3.79,LAUNDRY DETERGENTS,LIQUID LAUNDRY DETERGENTS,0,0,0
725,889107,400,1:56 PM,Aug 6,1,3.33,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,-0.56,0,0
768,861279,323,6:43 AM,Nov 6,1,2.99,CONDIMENTS/SAUCES,STEAK & WORCHESTER SAUCE,-1.2,0,0
647,849003,343,7:30 PM,Nov 13,1,1.88,COLD CEREAL,ADULT CEREAL,-0.71,0,0
715,903745,415,10:46 AM,Nov 14,1,0.2,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.4,0,0
725,1092026,400,12:38 PM,Apr 14,1,1,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,-0.59,0,0
725,9526410,400,12:41 PM,May 8,1,1.77,BAG SNACKS,POTATO CHIPS,-1.22,0,0
740,899229,404,7:33 PM,Sep 12,1,2.5,ICE CREAM/MILK/SHERBTS,PREMIUM,-2.69,0,0
631,5586942,389,10:50 AM,May 18,1,0.44,YOGURT,YOGURT NOT MULTI-PACKS,0,0,0
788,980727,360,9:44 AM,Aug 16,1,1.07,CONDIMENTS/SAUCES,CATSUP,-0.72,0,0
764,9420067,368,8:41 AM,Aug 17,1,2.99,YOGURT,YOGURT MULTI-PACKS,-0.7,0,0
718,1026209,324,5:06 PM,Nov 20,1,1.5,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,-1.99,-0.5,-0.5
768,7144132,323,1:08 PM,Nov 24,1,3.99,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,-2,0,0
725,859075,400,5:42 PM,Dec 16,1,1.67,CHEESE,SHREDDED CHEESE,-0.11,0,0
764,879031,33923,5:55 PM,Jan 11,1,2.29,BREAD,BREAD:ITALIAN/FRENCH,0,0,0
779,13072850,381,4:59 PM,Jan 12,1,7.99,CHARCOAL AND LIGHTER FLUID,CHARCOAL,0,0,0
762,1020473,31862,12:50 PM,Apr 21,1,3.34,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,-0.65,0,0
696,821695,31742,11:45 AM,Apr 21,1,1.5,ROLLS,ROLLS: SANDWICH,-0.49,0,0
605,16807289,369,4:29 PM,Sep 12,1,1.67,DRIED FRUIT,RAISINS,-1.32,0,0
725,1045220,400,2:04 PM,Jun 18,1,1,MEAT - SHELF STABLE,PASTA: CANNED,0,-1,0
771,1080279,359,12:59 PM,Aug 9,6,2,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-1.57,0,0
797,1043035,450,10:41 AM,Oct 9,1,0.89,SOFT DRINKS,MIXERS(CLUB SODA/SELTZERS)FLAV,0,0,0
715,1123720,415,10:39 AM,Nov 17,1,1,FROZEN PIZZA,SNACKS/APPETIZERS,-0.99,0,0
712,915493,448,1:12 PM,Nov 23,1,2,REFRGRATD DOUGH PRODUCTS,REFRIGERATED ENGLISH MUFFINS,-0.49,0,0
786,896369,448,2:27 PM,Nov 25,1,1.79,PNT BTR/JELLY/JAMS,PEANUT BUTTER,0,0,0
788,1038217,318,12:49 PM,Sep 15,1,1,CRACKERS/MISC BKD FD,SOUP CRACKERS (SALTINE/OYSTER),-0.39,0,0
601,1126899,32004,5:25 PM,Oct 1,2,4.98,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
718,979566,324,5:08 PM,Jul 20,1,1.39,HOT CEREAL,INSTANT OATMEAL,-0.15,0,0
786,909894,339,6:59 PM,Nov 18,1,1.9,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,0,0,0
631,937292,389,3:34 PM,Nov 18,2,5,BACON,ECONOMY,-2.98,0,0
712,5568378,448,10:58 AM,Mar 8,1,2.5,BAG SNACKS,TORTILLA/NACHO CHIPS,-0.25,0,0
699,9527290,408,8:26 PM,Apr 10,2,3.34,BAG SNACKS,POTATO CHIPS,-0.66,0,0
771,985889,359,9:28 PM,Mar 13,1,2.29,CHEESE,NATURAL CHEESE EXACT WT CHUNKS,-1.7,0,0
605,847789,369,2:28 PM,Feb 11,1,0.88,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,-0.41,0,0
715,986394,354,12:23 PM,Dec 30,4,1.33,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-1.05,0,0
699,858649,408,1:25 PM,Feb 19,1,2,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,-0.99,0,0
768,1058554,323,6:13 PM,Apr 27,2,2,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,0,0,0
768,1058554,323,6:14 PM,Apr 27,1,1,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,0,0,0
725,859075,400,7:03 PM,May 20,1,1.25,CHEESE,SHREDDED CHEESE,-0.53,0,0
712,822178,31742,9:29 AM,Jul 23,1,2.29,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,0,0,0
718,883404,324,5:30 PM,May 21,1,1.19,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,-0.1,0,0
725,819518,400,3:11 PM,Aug 27,1,1,FRUIT - SHELF STABLE,CRANBERRY SAUCE,-0.79,0,0
762,1038217,391,8:08 PM,Sep 15,1,1.29,CRACKERS/MISC BKD FD,SOUP CRACKERS (SALTINE/OYSTER),-0.1,0,0
630,1048352,306,3:01 PM,Jul 28,1,2,COLD CEREAL,ALL FAMILY CEREAL,-1.79,0,0
631,987562,389,2:03 PM,Oct 28,1,1.67,CHEESE,SHREDDED CHEESE,-0.11,0,0
631,987562,389,1:36 PM,Oct 31,1,1.67,CHEESE,SHREDDED CHEESE,-0.11,0,0
762,15506577,31862,3:27 PM,Dec 3,1,1.3,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,-0.09,0,0
718,847789,324,9:16 PM,Mar 31,1,0.9,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,-0.09,0,0
601,1037332,306,5:03 PM,Mar 1,1,1.99,MILK BY-PRODUCTS,COTTAGE CHEESE,-0.2,0,0
725,1118033,400,6:50 PM,May 7,1,2,ICE CREAM/MILK/SHERBTS,TRADITIONAL,-1.99,0,0
607,858478,372,5:50 PM,Mar 11,1,0.59,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,-0.4,0,0
731,840361,329,4:35 PM,May 6,1,0.88,EGGS,EGGS - LARGE,-0.51,0,0
722,1023633,359,4:07 PM,May 25,1,4.99,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,-3,0,0
712,819518,448,12:51 PM,Aug 12,1,1,FRUIT - SHELF STABLE,CRANBERRY SAUCE,-0.69,0,0
718,916381,324,7:04 PM,Oct 8,1,0.88,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,-0.71,0,0
607,987724,402,4:31 PM,Jun 26,1,1.25,CHEESE,SHREDDED CHEESE,-0.64,0,0
696,983584,31742,3:20 PM,Oct 13,1,2.49,FLUID MILK PRODUCTS,CHOCOLATE MILK,0,0,0
718,1096036,324,4:49 PM,Dec 7,1,1.67,CHEESE,IWS SINGLE CHEESE,-0.15,0,0
706,859075,32004,6:41 PM,Feb 6,1,1.25,CHEESE,SHREDDED CHEESE,-0.53,0,0
606,1050422,446,9:18 PM,Feb 7,1,1.88,COOKIES/CONES,SPECIALTY COOKIES,-0.61,0,0
706,826249,32004,3:15 PM,Mar 16,2,1,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,0,0,0
766,998303,333,5:53 PM,May 29,1,5.5,SOAP - LIQUID & BAR,BAR SOAP,-1.29,-1,0
768,1058779,323,5:04 PM,Aug 30,1,1,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,-0.22,0,0
706,847374,343,5:51 PM,Jun 13,1,6.49,BEERS/ALES,BEERALEMALT LIQUORS,0,0,0
715,992395,415,1:40 PM,Aug 16,4,4,ORAL HYGIENE PRODUCTS,TOOTHPASTE,-4.36,0,0
766,1003188,322,2:30 PM,Nov 12,1,1.29,CANNED JUICES,APPLE JUICE & CIDER (OVER 50%,-0.3,0,0
716,999104,400,7:48 PM,Apr 8,1,2.34,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,-1.35,0,0
607,893018,372,7:01 PM,Mar 17,1,1.97,CHEESE,IWS SINGLE CHEESE,-1.02,0,0
725,844165,400,12:38 PM,Apr 14,1,1,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,-0.59,0,0
725,844165,400,10:36 AM,Apr 12,1,1,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,-0.59,0,0
607,948832,372,6:05 PM,Mar 19,2,2.19,HOT DOGS,BETTER FOR YOU,-2.19,0,0
718,859075,324,6:47 PM,Jun 22,1,1.76,CHEESE,SHREDDED CHEESE,-0.13,0,0
725,883404,400,4:50 PM,Jun 23,1,0.88,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,-0.41,0,0
614,9527161,288,7:48 PM,Feb 28,1,1.67,BAG SNACKS,POTATO CHIPS,-0.33,0,0
786,1118244,339,8:07 AM,Jan 25,1,2.5,DINNER SAUSAGE,SMOKED/COOKED,-0.49,0,0
630,821695,306,5:21 PM,Apr 14,1,1.5,ROLLS,ROLLS: SANDWICH,-0.49,0,0
661,1097054,330,7:04 PM,Dec 14,1,4.99,COLD AND FLU,COLD AND FLU,0,0,0
762,13986470,31862,12:50 PM,Apr 21,1,3.33,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,-0.56,0,0
788,987480,360,9:46 AM,Jul 12,1,0.25,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.35,0,0
797,1029743,450,11:34 AM,Sep 5,1,2.79,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
761,893501,343,7:28 PM,Nov 23,4,4,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,-2.36,0,0
715,6464086,354,1:30 PM,Apr 12,1,2.5,BACON,BETTER FOR YOU,-1.29,0,0
718,863449,324,4:36 PM,Aug 17,1,1.34,SOUP,RTS SOUP: CHUNKY/HOMESTYLE ET,-0.1,0,0
725,893018,400,1:05 PM,Jun 18,1,2.5,CHEESE,IWS SINGLE CHEESE,-0.49,0,0
788,895540,360,12:18 PM,Aug 18,1,0.79,WATER - CARBONATED/FLVRD DRINK,DISTILLED WATER,0,0,0
766,981760,333,9:52 AM,Sep 26,1,1,EGGS,EGGS - X-LARGE,-0.19,0,0
718,857849,324,5:08 PM,Jul 20,2,1.12,MARGARINES,MARGARINE  STICK,0,0,0
722,13039659,359,12:52 PM,Feb 1,1,8.99,SUNTAN,SUNTAN PROD W/SPF LOTION/OIL,-0.9,0,0
699,931967,408,8:05 PM,Dec 21,1,2,BAG SNACKS,POTATO CHIPS,-0.99,0,0
768,1096036,323,6:28 AM,Mar 31,1,1.25,CHEESE,IWS SINGLE CHEESE,-0.57,0,0
699,1094262,408,9:11 AM,Jan 1,1,1.53,SPICES & EXTRACTS,SPICES & SEASONINGS,-0.76,0,0
787,957736,389,10:13 AM,Jan 3,2,9,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,-2.98,0,0
647,9527494,343,12:45 PM,Apr 27,1,2,BAG SNACKS,POTATO CHIPS,0,0,0
764,1029743,33923,3:29 PM,Sep 25,1,2.79,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
740,908064,404,6:41 PM,Sep 25,1,2,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-CHUB,-0.68,0,0
725,9836903,400,5:47 PM,Oct 1,2,1,LUNCHMEAT,MISCELLANEOUS,-0.38,0,0
712,882013,31742,9:29 AM,Jul 23,1,4.39,CONVENIENT BRKFST/WHLSM SNACKS,TREATS,-0.3,0,0
768,876695,323,9:34 AM,Jul 29,2,3.34,FROZEN PIZZA,SANDWICHES&HANDHELDS,-1.16,0,0
661,15926501,427,7:50 PM,Aug 2,1,4.79,CANDY - PACKAGED,SEASONAL CANDY BAGS-CHOCOLATE,0,0,0
797,990762,450,12:42 PM,Jun 23,1,1.5,FROZEN BREAD/DOUGH,FRZN GARLIC BREAD/TOAST/STICKS,-0.39,-0.5,-0.5
631,5586942,389,1:46 PM,Aug 11,1,0.4,YOGURT,YOGURT NOT MULTI-PACKS,0,0,0
696,832678,31742,12:50 PM,Aug 12,1,2.23,CRACKERS/MISC BKD FD,BUTTER SPRAY CRACKER (RITZ/CLU,0,0,0
764,999730,33923,6:46 PM,Dec 4,1,1.28,SOUP,DRY SOUP,0,0,0
725,987562,400,3:04 PM,Dec 4,1,1.67,CHEESE,SHREDDED CHEESE,-0.11,0,0
762,9854913,31862,10:18 AM,Apr 19,1,1.34,DIETARY AID PRODUCTS,DIET CNTRL BARS NUTRITIONAL,-0.35,0,0
631,8069020,389,4:11 PM,Apr 28,1,4.99,DINNER SAUSAGE,SMOKED/COOKED,0,0,0
712,908283,448,12:00 PM,Apr 6,1,3.29,BACON,PRE-COOKED,0,0,0
787,7024990,443,7:42 PM,Apr 30,1,1.25,BERRIES,BLUEBERRIES,-1.25,0,0
607,926233,432,10:48 PM,Mar 27,1,1.5,COOKIES/CONES,CHOCOLATE COVERED COOKIES,-1.29,0,0
779,940947,292,11:02 AM,Jul 27,1,2.99,HEAT/SERVE,ENTREES,0,0,0
788,974201,313,1:46 PM,Nov 20,1,1.25,CONVENIENT BRKFST/WHLSM SNACKS,TOASTER PASTRIES,-0.38,0,0
768,987562,323,2:53 PM,Mar 11,1,1.25,CHEESE,SHREDDED CHEESE,-0.53,0,0
768,13672065,323,10:16 AM,Mar 13,1,2.5,MEAT - MISC,NON-MEATS - OTHER,-0.19,0,0
630,1076875,306,6:55 PM,Jan 10,1,0.88,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,-0.71,0,0
762,1096036,391,8:23 PM,Feb 24,1,1.69,CHEESE,IWS SINGLE CHEESE,-0.17,0,0
788,834117,360,7:12 PM,Jun 20,1,3.99,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,0,0,0
699,917033,408,1:30 PM,Oct 17,2,8,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-2.58,0,0
761,990797,343,12:36 PM,Oct 18,1,2.96,CRACKERS/MISC BKD FD,CHEESE CRACKERS (CHEEZ-ITS/GOL,0,0,0
731,845774,329,3:42 PM,May 28,2,1.98,LUNCHMEAT,LUNCH COMBO,-3.2,0,0
786,823704,339,9:29 AM,Jun 16,1,2.5,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,-1.29,0,0
692,1104343,335,4:29 PM,Aug 28,1,2.5,BUTTER,BUTTER,-1.09,0,0
766,1094686,333,8:06 PM,Sep 3,1,1.79,DINNER MXS:DRY,STUFFING MIXES,-0.5,0,0
716,1085476,400,2:11 PM,Nov 7,2,2,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,-0.42,0,0
725,1098066,400,3:04 PM,Jan 22,1,0.88,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,-0.41,0,0
740,889774,370,3:25 PM,Jan 23,1,0.44,VEGETABLES - SHELF STABLE,CORN,-0.75,0,0
696,1126899,31742,5:26 PM,Mar 3,2,5.38,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
741,860824,315,2:40 PM,Nov 17,2,1,CANDY - PACKAGED,SEASONAL CANDY BAGS-CHOCOLATE,0,0,0
631,926680,389,3:15 PM,Mar 7,1,1,DRY BN/VEG/POTATO/RICE,POTATOES: DRY,-0.99,0,0
761,930917,343,10:44 AM,Dec 3,2,2,MEAT - SHELF STABLE,PASTA: CANNED,0,0,0
725,883404,400,4:07 PM,Jul 18,2,2,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,-0.58,0,0
725,883404,400,3:42 PM,Jul 20,2,2,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,-0.58,0,0
740,952376,404,8:24 PM,Oct 4,1,2.5,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,-0.69,0,0
755,12757007,382,5:44 AM,May 20,2,7.98,BREAKFAST SWEETS,SW GDS:DONUTS,0,0,0
631,891279,389,5:44 PM,Oct 1,1,1,OLIVES,RIPE OLIVES,-0.19,0,0
718,849843,324,3:11 PM,Jun 4,1,1.19,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,-0.1,0,0
696,13007708,31742,3:24 PM,Jun 9,1,1.67,CONVENIENT BRKFST/WHLSM SNACKS,FRUIT SNACKS,-1.12,0,0
766,1095751,333,12:32 PM,Jun 11,1,2,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,-1.19,0,0
768,921744,323,5:44 PM,Sep 6,1,1.88,BAG SNACKS,TORTILLA/NACHO CHIPS,-0.71,0,0
753,5568378,442,4:48 PM,Oct 23,1,1.88,BAG SNACKS,TORTILLA/NACHO CHIPS,-0.87,0,0
647,6533362,438,8:20 PM,Nov 27,1,2.75,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-1.74,0,0
740,1043128,370,6:13 PM,Dec 1,2,2,FRUIT - SHELF STABLE,PINEAPPLE,-0.98,0,0
733,1017772,356,5:19 PM,Dec 3,1,2.39,REFRGRATD DOUGH PRODUCTS,REFRIGERATED SPECILATY ROLLS,0,0,0
718,9707325,324,8:27 PM,Mar 30,1,0.31,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.03,0,0
718,1049708,327,6:21 PM,Apr 24,1,1.41,CONDIMENTS/SAUCES,BBQ SAUCE,-0.08,0,0
718,903745,324,11:03 AM,Mar 12,1,0.2,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.39,0,0
715,985119,354,7:03 PM,May 2,2,1.98,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,0,0,0
601,9885222,306,5:18 PM,Mar 15,2,1.6,CANDY - PACKAGED,MISCELLANEOUS CANDY (INCLUDING,-0.38,0,0
718,9707325,324,7:59 PM,Mar 26,1,0.34,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,0,0,0
715,998556,389,9:59 AM,Aug 10,1,1.24,SPICES & EXTRACTS,SPICES & SEASONINGS,-1.25,0,0
601,1043095,306,1:27 PM,Jun 26,2,0.8,LUNCHMEAT,POULTRY,-0.58,0,0
607,1006184,402,4:31 PM,Jun 26,1,2,SALAD MIX,GARDEN PLUS,-0.99,0,0
605,1106523,369,1:11 PM,Sep 24,1,2.49,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
601,1043095,306,4:31 PM,Jun 30,4,1.6,LUNCHMEAT,POULTRY,-1.16,0,0
761,897125,343,9:01 PM,Nov 24,1,2.38,CHEESE,GRATED CHEESE,0,0,0
607,9526411,372,9:55 PM,Nov 30,1,1.88,BAG SNACKS,POTATO CHIPS,-0.12,0,0
607,855434,292,6:49 PM,Dec 7,1,1,ICE CREAM/MILK/SHERBTS,TRADITIONAL,-1.99,0,0
696,1126899,31742,12:49 PM,Mar 10,1,2.69,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
601,1080279,306,9:24 AM,May 2,2,0.5,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-0.69,0,0
761,842140,343,11:39 AM,Oct 2,2,3,CHEESE,SHREDDED CHEESE,-2.58,0,0
733,938700,356,11:00 AM,Sep 2,2,0.88,VEGETABLES - SHELF STABLE,CORN,-0.7,0,0
786,1065538,339,8:53 AM,Sep 7,1,15.99,BEERS/ALES,BEERALEMALT LIQUORS,0,0,0
779,1098066,343,4:50 PM,Nov 8,1,1,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,-0.29,0,0
766,905913,322,2:30 PM,Nov 12,2,1,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,-0.06,0,0
768,825650,323,7:41 PM,May 17,1,0.89,DRY MIX DESSERTS,PUDDING&GELATIN CUPS/CANS,-0.5,0,0
740,951763,404,2:34 PM,Jun 11,1,1.5,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,-0.49,0,0
699,12352293,408,2:06 PM,Aug 21,1,1,FLOUR & MEALS,FLOUR: WHITE & SELF RISING,-1.69,0,0
761,832678,343,10:30 PM,Jul 10,1,1.77,CRACKERS/MISC BKD FD,BUTTER SPRAY CRACKER (RITZ/CLU,-0.37,0,0
622,1118393,298,12:56 PM,Sep 1,6,1.99,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING,-1.59,0,0
768,827683,323,10:03 PM,Mar 1,1,1,ICE CREAM/MILK/SHERBTS,TRADITIONAL,-0.99,0,0
631,1003188,389,12:55 PM,Nov 13,1,1.89,CANNED JUICES,APPLE JUICE & CIDER (OVER 50%,0,0,0
786,1009719,339,8:25 AM,Nov 24,1,3.27,COLD CEREAL,ADULT CEREAL,0,0,0
786,1121346,339,8:25 AM,Nov 24,1,3.5,SOAP - LIQUID & BAR,BAR SOAP,-1.09,0,0
761,895295,384,8:01 PM,Mar 11,1,3,DINNER SAUSAGE,SMOKED/COOKED,-0.99,0,0
725,7025326,400,5:42 PM,Dec 16,1,2,COOKIES/CONES,SPECIALTY COOKIES,-0.89,0,0
771,1077555,359,9:53 PM,May 8,1,1,MILK BY-PRODUCTS,COTTAGE CHEESE,-0.69,0,0
696,983584,31742,12:25 PM,Sep 20,1,2.69,FLUID MILK PRODUCTS,CHOCOLATE MILK,0,0,0
771,10285106,359,9:44 PM,Sep 20,1,1,CANDY - PACKAGED,CANDY BARS (MULTI PACK),-0.49,0,0
788,1013321,360,7:27 PM,Oct 16,10,4.4,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,-3.5,0,0
766,837602,333,5:11 PM,Oct 17,1,1.79,MISC. DAIRY,MISC BAG SNACKS,0,0,0
786,1115069,339,9:09 AM,Nov 16,1,15.99,BEERS/ALES,BEERALEMALT LIQUORS,0,0,0
725,896369,400,12:33 PM,Nov 18,1,1,PNT BTR/JELLY/JAMS,PEANUT BUTTER,-0.79,0,0
601,1126899,32004,4:09 PM,Sep 16,2,4.98,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,0,0,0
788,8090521,360,4:41 PM,Jun 16,4,5.82,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,-12.54,-5,0
607,883404,372,9:08 PM,Jul 6,1,0.99,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,-0.3,0,0
755,6554588,388,5:29 PM,Jul 16,1,1,CANDY - CHECKLANE,MINTS CANDY & BREATH (NOT LIF,-0.49,0,0
725,1070015,400,11:26 AM,Feb 26,1,0.99,REFRGRATD JUICES/DRNKS,DAIRY CASE TEA WITH SUGAR OR S,0,0,0
755,6554588,388,1:28 PM,Jul 20,1,1,CANDY - CHECKLANE,MINTS CANDY & BREATH (NOT LIF,-0.49,0,0
718,9837058,324,6:14 PM,Jan 15,1,1.25,FITNESS&DIET,FITNESS&DIET - BARS,-0.34,0,0
718,847789,324,6:45 PM,Dec 6,1,1.19,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,-0.1,0,0
768,1135768,323,6:28 AM,Mar 31,2,2,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,0,0,0
733,1070497,356,3:47 PM,Mar 15,2,5,COLD CEREAL,ALL FAMILY CEREAL,-1.54,0,0
762,862349,31862,5:54 PM,Dec 30,1,1.75,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,-0.1,0,0
753,1090002,396,9:21 PM,Apr 23,1,11.99,IMPORTED WINE,ITALIAN WINES,0,0,0
680,1121053,424,2:26 PM,Apr 27,1,2.5,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,-2.39,0,0
718,910032,324,12:58 PM,Jul 15,2,2.84,HOT DOGS,PREMIUM - MEAT,-3.29,-0.55,-0.45
718,859075,324,5:14 PM,May 10,2,3.3,CHEESE,SHREDDED CHEESE,-0.26,0,0
699,823704,408,3:15 PM,Jul 18,1,2.5,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,-1.29,0,0
725,987562,400,7:03 PM,May 20,1,1.25,CHEESE,SHREDDED CHEESE,-0.53,0,0
631,1045121,389,8:36 AM,May 20,1,1.82,HOT CEREAL,INSTANT OATMEAL,0,0,0
788,883404,360,6:13 PM,May 23,1,0.99,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,-0.3,0,0
